"from","to","transaction_id","date","amount"
"127521","954746","519883","1991-07-04","469637000"
"693492","769947","505653","1970-09-02","120475000"
"649709","407576","958140","1994-08-28","156964000"
"327733","138772","486761","1970-08-05","890380000"
"534155","870450","306638","1990-09-27","604929000"
"955320","664734","651980","2018-01-25","478211000"
"602658","183776","683282","2000-10-26","996046000"
"592457","777622","932616","1989-04-24","425947000"
"951630","680358","895596","2012-12-11","962662000"
"695398","830833","480073","1971-06-02","2782000"
"588005","898772","356339","2003-09-05","554000000"
"295876","784144","609392","1982-11-08","629656000"
"730038","577144","355534","1996-10-19","690046000"
"150400","164895","459996","2018-07-24","629792000"
"166265","982103","851013","2008-07-06","33421000"
"874113","389491","644082","1995-02-12","718480000"
"875378","966526","716972","1973-08-14","844647000"
"965264","528885","943810","1989-10-18","503646000"
"955884","459128","704279","1987-08-15","263051000"
"364954","420354","727962","1990-09-01","726563000"
"746651","880065","333915","1970-02-07","732934000"
"520986","559035","206729","2013-05-03","682171000"
"942660","920700","631268","1993-01-17","782255000"
"465698","338113","164926","1985-01-06","816296000"
"463191","400778","211347","1981-07-06","875053000"
"169116","942037","634609","2014-08-27","792221000"
"157639","746128","467182","1977-04-26","434535000"
"773475","532683","323159","1986-02-03","634268000"
"274026","283664","903686","1971-06-28","374452000"
"653781","157942","237659","1971-04-23","411883000"
"140267","687387","245899","2002-12-20","813078000"
"598662","617472","240520","1970-11-21","562889000"
"407086","106378","129503","1986-10-13","264310000"
"664843","699592","414873","1977-02-27","59737000"
"130549","749076","926262","1997-05-23","440481000"
"303353","191490","348583","1987-02-17","693070000"
"538683","251390","982498","2008-03-01","105423000"
"217550","914812","638879","2009-03-12","966390000"
"581255","267105","371878","2003-05-02","853546000"
"356301","210540","627583","1970-03-13","471446000"
"703955","935290","416982","1970-08-16","865582000"
"905595","937244","786413","2003-08-04","388444000"
"599664","208320","481871","2007-03-05","166202000"
"910365","818139","472819","1972-12-27","820357000"
"919584","225539","652561","1982-07-08","694054000"
"686501","524360","220812","2010-12-08","386965000"
"847781","984068","585517","1980-12-23","471524000"
"184063","600564","782236","1982-11-17","843087000"
"687403","177393","957828","2008-12-24","108999000"
"830315","187329","512998","2011-12-17","78415000"
"612641","717005","786709","1986-07-14","441515000"
"498548","216836","804008","1977-12-19","941157000"
"798673","851247","828218","1972-04-21","852318000"
"562419","485967","231725","2002-03-29","470789000"
"712326","352141","789731","2009-03-04","458663000"
"865527","880825","295924","1974-04-30","492511000"
"694395","374082","388431","1978-11-05","305753000"
"545859","212312","397128","1989-08-09","543752000"
"587928","989348","867647","1982-04-05","829178000"
"202296","363074","579060","1994-06-18","795232000"
"426641","801699","101668","1991-08-30","792740000"
"194583","730031","291148","2000-09-28","539073000"
"370540","147020","428952","1989-08-05","242247000"
"243218","424650","329825","1994-12-07","947588000"
"830351","447141","400312","1983-01-07","797658000"
"101136","206023","806285","1972-02-08","454733000"
"438745","995680","729457","1979-02-21","281839000"
"772933","993304","678019","1983-05-28","290398000"
"797076","477939","288833","2001-08-30","771293000"
"230274","589014","185007","1981-05-30","997825000"
"104797","417179","445882","2003-10-26","986541000"
"716247","244585","421484","2013-11-05","752046000"
"697380","570472","833720","1972-05-05","578252000"
"764253","797076","833703","1987-02-27","669768000"
"448964","271305","368446","2017-09-11","241281000"
"163464","274684","910045","1979-03-27","959370000"
"732548","910919","690060","1986-05-29","834736000"
"718497","712715","455051","2017-01-31","738448000"
"601041","138933","870239","1975-02-26","933307000"
"578332","796687","930192","2015-12-20","827903000"
"631478","928549","107439","2008-05-21","608733000"
"263138","386367","695320","1975-11-27","136187000"
"474916","450765","187590","2003-05-18","376587000"
"993615","372325","937818","1974-04-15","508612000"
"778324","913529","161937","2004-04-11","983735000"
"522334","567671","309268","1977-11-14","299610000"
"134811","304781","617655","1975-12-25","412758000"
"511664","221323","357184","2015-02-10","432575000"
"505615","634546","836867","1997-04-14","920322000"
"575623","944815","618672","1992-06-08","748293000"
"559232","931161","107768","1993-02-24","22673000"
"490343","957427","877548","2006-01-01","424975000"
"522056","605448","823869","1991-07-18","200640000"
"816173","868828","666602","2009-08-17","781785000"
"851247","797076","870041","1987-06-13","125057000"
"538513","768865","396024","1974-09-26","548175000"
"191261","496557","607999","1972-09-24","188082000"
"487872","114510","852872","2013-12-28","208506000"
"431383","487475","235202","2013-08-28","396079000"
"105783","519391","234140","1992-01-29","85114000"
"480977","782810","959666","1980-09-30","6859000"
"322187","376951","254814","1976-05-30","440432000"
"312427","783088","573953","2014-02-26","248282000"
"450886","894570","343495","1975-08-30","175156000"
"447962","731980","464905","2010-07-07","613776000"
"638616","932950","479039","1992-01-18","844863000"
"727050","552838","125799","1975-03-26","867817000"
"845381","950034","864661","2007-01-30","28867000"
"917802","954929","127881","1975-01-03","376482000"
"879922","836351","523685","1982-03-30","466560000"
"884262","304722","255901","1994-07-15","198382000"
"911481","156914","465453","1990-06-22","931384000"
"431202","162597","527476","1989-03-06","970355000"
"495851","931250","824107","2003-03-05","369872000"
"308247","290530","385248","1998-06-21","721866000"
"589686","782096","804070","1992-08-18","350495000"
"974432","465191","198570","1987-06-20","448136000"
"255585","194194","966473","2006-08-11","427735000"
"530830","239770","216621","1975-08-01","605541000"
"519597","115028","778835","2001-06-30","747959000"
"527372","963182","693893","1975-05-05","957668000"
"317883","751178","972155","2002-05-12","972149000"
"331949","628559","320343","1970-01-26","276115000"
"163464","541458","488047","2000-07-17","374083000"
"275125","777093","123700","1975-06-24","335882000"
"490967","233744","443460","1995-10-01","952276000"
"452103","546463","944129","2006-09-15","69185000"
"824748","316553","301200","1994-07-15","872638000"
"805074","212339","117513","1999-04-02","753304000"
"327733","943761","912720","1982-06-22","449633000"
"506889","953311","795710","1980-11-24","2137000"
"735564","769203","267287","2017-06-18","265395000"
"721414","609782","546427","2013-02-14","338395000"
"999325","602862","629961","1972-10-13","529704000"
"135210","295786","730919","1988-08-22","375343000"
"596133","520294","922835","1990-10-20","70372000"
"193013","450807","668243","2011-05-24","576869000"
"580510","427763","750282","2000-08-21","919118000"
"716499","467789","374423","2002-04-28","391157000"
"424958","430451","256504","1990-01-03","263694000"
"296998","203456","645251","2004-11-05","835211000"
"628367","566393","478070","2017-08-11","557100000"
"986910","589997","499426","2017-12-04","27794000"
"698520","514100","722418","1973-09-06","420231000"
"896003","839295","298527","2000-08-20","812033000"
"770560","398405","601310","1970-10-30","436174000"
"875688","327675","180528","2010-11-07","477847000"
"431201","574072","408581","2004-04-28","821815000"
"730499","199716","594438","2017-04-04","542468000"
"396855","982782","602203","2007-10-15","858751000"
"862145","785033","383937","2006-08-12","861542000"
"287094","999166","808173","2001-09-11","745745000"
"745864","629961","542978","1971-03-08","536300000"
"307225","923942","798580","2015-12-24","410790000"
"805642","166910","316380","2008-11-06","909125000"
"565968","519159","426338","1993-02-07","270740000"
"131213","512649","386347","2012-05-15","749357000"
"180155","276836","834745","2017-08-13","555095000"
"374880","870484","158439","1987-08-23","999439000"
"279715","191362","826866","1974-07-02","94043000"
"929201","826425","652014","1989-07-29","554046000"
"662456","140849","833146","1983-04-22","687284000"
"345084","370565","432645","1972-12-26","427672000"
"486465","816570","393477","2002-10-10","420198000"
"514415","433375","407763","2012-09-03","739106000"
"168934","852660","897856","2007-06-22","876288000"
"886997","944664","101276","1998-11-16","420941000"
"730315","707681","197862","1985-06-16","721248000"
"122645","278241","777788","1993-07-31","771920000"
"383479","518044","944729","2005-06-26","863352000"
"527658","930549","526643","1980-07-18","645385000"
"444440","177129","213930","2010-03-20","895651000"
"774986","438483","529490","2008-05-29","123780000"
"301429","244339","903176","1986-09-05","993792000"
"131213","820814","839072","2004-03-12","828340000"
"523352","893018","635282","1982-09-03","682493000"
"486676","878081","613397","2002-01-23","298052000"
"297596","500160","743646","2000-07-01","886804000"
"657107","582190","380684","1983-07-08","879812000"
"173238","257995","531237","2000-07-07","745203000"
"255104","627590","878883","1998-02-12","53469000"
"762825","986149","299785","1974-07-14","320999000"
"749528","337010","223715","1980-02-10","212087000"
"356092","819053","327440","1981-06-23","398988000"
"419050","478841","366401","1991-05-18","414915000"
"913220","453204","543815","1975-09-21","817640000"
"750227","398627","576435","1973-05-14","743064000"
"411617","684061","723085","1972-10-04","869071000"
"363285","992803","452533","1996-11-20","362459000"
"918469","323760","447735","1970-04-25","914728000"
"130854","706620","751023","1980-09-21","910743000"
"828608","150473","190131","1984-08-07","647997000"
"887179","295251","153585","1992-08-20","372779000"
"425992","174138","336164","2005-05-01","593427000"
"856043","198227","143661","1974-09-24","912229000"
"876132","486706","383819","2005-05-12","288075000"
"156417","934610","618733","2004-09-12","462547000"
"676839","232494","711278","1999-04-15","688761000"
"607350","656179","109560","1995-01-06","483260000"
"110436","173457","651360","2007-12-14","179894000"
"543985","429262","705389","1984-01-28","66300000"
"849892","165901","198281","2012-07-10","774365000"
"414168","531644","262920","2015-11-30","795061000"
"676619","682982","457387","1988-03-24","448159000"
"434676","337069","292045","1997-05-22","888592000"
"114505","916793","768134","2013-10-27","862222000"
"147774","675626","517725","1970-05-27","950835000"
"254800","410652","516684","1974-09-11","830472000"
"881360","536286","351945","1981-11-09","699159000"
"547962","916051","209432","1979-08-14","726162000"
"459032","467596","165569","2005-10-25","89875000"
"134734","332426","282052","2009-05-12","260486000"
"562003","615381","417288","2007-01-08","651489000"
"117910","597664","799338","2011-02-25","609827000"
"721681","174677","257390","2019-07-17","309786000"
"615977","243078","544679","1983-07-31","282317000"
"566336","868828","424806","1998-11-10","417404000"
"359812","454446","520302","2017-07-24","660688000"
"669175","988639","505750","1998-04-06","684704000"
"590849","661451","516746","1991-01-12","21427000"
"550154","582531","856418","2007-08-08","318433000"
"941628","450476","648119","1974-08-01","115444000"
"145499","381996","489609","1999-04-21","95731000"
"839161","596624","373239","1979-05-16","417787000"
"893274","962458","307664","2017-04-10","590341000"
"108629","888134","220398","1990-09-10","382114000"
"704390","326769","771285","1988-09-22","608763000"
"941425","395386","124373","2004-04-26","728470000"
"447860","291256","980166","1978-03-10","999258000"
"798822","251583","127936","1989-09-02","733346000"
"259850","383070","935492","1990-11-27","77758000"
"831567","901314","583729","1988-03-29","469600000"
"256847","794832","338174","1987-09-04","316586000"
